OID_,timestamp,heading,speedmph,vehicleid,latitude,longitude
436,2:21:20 AM,273.22164,8,70724,39.106328,-94.726636
437,2:21:20 AM,292.526687,10,80824,39.124765,-94.625932
438,2:21:20 AM,97.94044,11,90924,39.125276,-94.626514
439,2:21:30 AM,261.680933,9,70724,39.10633,-94.726992
440,2:21:30 AM,272.540923,10,80824,39.124824,-94.626278
441,2:21:30 AM,93.12327,10,90924,39.125257,-94.626156
442,2:21:40 AM,94.860706,11,70724,39.106366,-94.726837
443,2:21:40 AM,193.688804,9,80824,39.124757,-94.626569
444,2:21:40 AM,93.12327,13,90924,39.125242,-94.625797
445,2:21:50 AM,92.822079,8,70724,39.106349,-94.726479
446,2:21:50 AM,274.942027,8,80824,39.124591,-94.626516
447,2:21:50 AM,113.16607,12,90924,39.125186,-94.625451
448,2:22:00 AM,92.822079,8,70724,39.106335,-94.72612
449,2:22:00 AM,25.013621,9,80824,39.124807,-94.626645
450,2:22:00 AM,113.16607,11,90924,39.125077,-94.62512
451,2:22:10 AM,92.822079,8,70724,39.106321,-94.725761
452,2:22:10 AM,91.551669,9,80824,39.124846,-94.62636
453,2:22:10 AM,126.624077,14,90924,39.124965,-94.624791
454,2:22:20 AM,92.822079,8,70724,39.106308,-94.725402
455,2:22:20 AM,314.624013,8,80824,39.124939,-94.626459
456,2:22:20 AM,126.624077,8,90924,39.124799,-94.624503
457,2:22:30 AM,88.272983,9,70724,39.106295,-94.725043
458,2:22:30 AM,2.289781,8,80824,39.124931,-94.626666
459,2:22:30 AM,126.624077,8,90924,39.124633,-94.624215
460,2:22:40 AM,46.866758,10,70724,39.10643,-94.724762
461,2:22:40 AM,357.384248,12,80824,39.125209,-94.626678
462,2:22:40 AM,126.624077,8,90924,39.124466,-94.623926
463,2:22:50 AM,202.069513,10,70724,39.106262,-94.724788
464,2:22:50 AM,141.375955,8,80824,39.125083,-94.626542
465,2:22:50 AM,119.398684,9,90924,39.124329,-94.623614
466,2:23:00 AM,48.321897,9,70724,39.106082,-94.724614
467,2:23:00 AM,141.375955,9,80824,39.124865,-94.626317
468,2:23:00 AM,119.398684,9,90924,39.124192,-94.623301
469,2:23:10 AM,25.890575,8,70724,39.106245,-94.72475
470,2:23:10 AM,320.052961,9,80824,39.125008,-94.626505
471,2:23:10 AM,111.18911,10,90924,39.124086,-94.622969
472,2:23:20 AM,98.929109,9,70724,39.106339,-94.724459
473,2:23:20 AM,179.061761,10,80824,39.125134,-94.626695
474,2:23:20 AM,95.804637,11,90924,39.124036,-94.622618
475,2:23:30 AM,81.380909,9,70724,39.106362,-94.724107
476,2:23:30 AM,139.260239,11,80824,39.124922,-94.626461
477,2:23:30 AM,90.378715,10,90924,39.124012,-94.62226
478,2:23:40 AM,167.473598,8,70724,39.106273,-94.723836
479,2:23:40 AM,319.828474,10,80824,39.124917,-94.626503
480,2:23:40 AM,90.378715,10,90924,39.12401,-94.621901
481,2:23:50 AM,266.25716,8,70724,39.106134,-94.724044
482,2:23:50 AM,137.428373,13,80824,39.125019,-94.626679
483,2:23:50 AM,160.825749,7,90924,39.123895,-94.621646
484,2:24:00 AM,282.446121,12,70724,39.106144,-94.724402
485,2:24:00 AM,182.090582,12,80824,39.124804,-94.626472
486,2:24:00 AM,179.431206,7,90924,39.12362,-94.621618
487,2:24:10 AM,58.344122,8,70724,39.106262,-94.724687
488,2:24:10 AM,176.247216,11,80824,39.124888,-94.626644
489,2:24:10 AM,295.628468,6,90924,39.123491,-94.621737
490,2:24:20 AM,84.934075,9,70724,39.106301,-94.724344
491,2:24:20 AM,329.231826,14,80824,39.124799,-94.626532
492,2:24:20 AM,283.19645,5,90924,39.123566,-94.622081
493,2:24:30 AM,93.349748,9,70724,39.106312,-94.723986
494,2:24:30 AM,151.875597,8,80824,39.124915,-94.626648
495,2:24:30 AM,298.566239,5,90924,39.123676,-94.622408
496,2:24:40 AM,269.593776,10,70724,39.106183,-94.724
497,2:24:40 AM,353.025458,8,80824,39.124799,-94.626617
498,2:24:40 AM,296.978433,4,90924,39.123806,-94.622726
499,2:24:50 AM,284.012118,11,70724,39.106199,-94.724357
500,2:24:50 AM,303.584359,8,80824,39.125006,-94.626833
501,2:24:50 AM,296.978433,12,90924,39.123933,-94.623046
502,2:25:00 AM,302.738735,10,70724,39.10631,-94.724682
503,2:25:00 AM,0.64474,9,80824,39.125238,-94.626942
504,2:25:00 AM,296.978433,10,90924,39.124059,-94.623366
505,2:25:10 AM,15.697551,9,70724,39.106532,-94.724811
506,2:25:10 AM,260.099285,9,80824,39.125418,-94.627098
507,2:25:10 AM,293.473411,10,90924,39.124174,-94.623693
508,2:25:20 AM,127.786271,10,70724,39.106564,-94.724509
509,2:25:20 AM,272.161925,10,80824,39.125433,-94.627455
510,2:25:20 AM,293.473411,10,90924,39.124285,-94.624023
511,2:25:30 AM,256.083804,9,70724,39.106548,-94.724718
512,2:25:30 AM,271.893435,11,80824,39.125442,-94.627814
513,2:25:30 AM,292.14392,11,90924,39.124391,-94.624356
514,2:25:40 AM,161.112469,7,70724,39.106356,-94.724532
515,2:25:40 AM,271.893435,10,80824,39.125451,-94.628173
516,2:25:40 AM,290.641489,9,90924,39.124493,-94.62469
517,2:25:50 AM,96.467093,8,70724,39.10626,-94.724243
518,2:25:50 AM,271.893435,10,80824,39.125461,-94.628532
519,2:25:50 AM,290.641489,8,90924,39.124592,-94.625026
520,2:26:00 AM,129.104987,8,70724,39.106227,-94.723894
521,2:26:00 AM,271.893435,7,80824,39.12547,-94.628891
522,2:26:00 AM,293.790035,7,90924,39.124699,-94.625358
523,2:26:10 AM,96.76664,8,70724,39.106115,-94.72358
524,2:26:10 AM,272.42059,7,80824,39.12548,-94.62925
525,2:26:10 AM,293.790035,8,90924,39.124811,-94.625686
526,2:26:20 AM,95.772824,9,70724,39.106085,-94.723223
527,2:26:20 AM,277.636005,6,80824,39.125493,-94.629609
528,2:26:20 AM,284.438888,9,90924,39.12492,-94.626017
529,2:26:30 AM,95.772824,9,70724,39.106056,-94.722866
530,2:26:30 AM,283.558425,5,80824,39.125539,-94.629963
531,2:26:30 AM,272.82915,9,90924,39.124964,-94.62637
532,2:26:40 AM,95.772824,10,70724,39.106028,-94.722508
533,2:26:40 AM,292.856329,5,80824,39.125616,-94.630308
534,2:26:40 AM,11.208733,9,90924,39.125048,-94.626614
535,2:26:50 AM,95.772824,11,70724,39.106,-94.722151
536,2:26:50 AM,299.072178,4,80824,39.12573,-94.630635
537,2:26:50 AM,115.686761,8,90924,39.125095,-94.626399
538,2:27:00 AM,95.772824,10,70724,39.105972,-94.721793
539,2:27:00 AM,304.137296,12,80824,39.125875,-94.630941
540,2:27:00 AM,107.309222,8,90924,39.124995,-94.626064
541,2:27:10 AM,95.772824,10,70724,39.105944,-94.721436
542,2:27:10 AM,310.254062,10,80824,39.126051,-94.63122
543,2:27:10 AM,107.309222,8,90924,39.124913,-94.625721
544,2:27:20 AM,95.772824,7,70724,39.105916,-94.721078
545,2:27:20 AM,315.31264,10,80824,39.12625,-94.631472
546,2:27:20 AM,119.326707,8,90924,39.124816,-94.625386
547,2:27:30 AM,95.772824,7,70724,39.105888,-94.720721
548,2:27:30 AM,315.31264,10,80824,39.126448,-94.631724
549,2:27:30 AM,119.326707,9,90924,39.124679,-94.625073
550,2:27:40 AM,95.772824,6,70724,39.10586,-94.720363
551,2:27:40 AM,315.186719,11,80824,39.126646,-94.631977
552,2:27:40 AM,108.706913,10,90924,39.124586,-94.624735
553,2:27:50 AM,95.772824,5,70724,39.105832,-94.720006
554,2:27:50 AM,134.570534,9,80824,39.12678,-94.632207
555,2:27:50 AM,115.599015,10,90924,39.124488,-94.624398
556,2:28:00 AM,95.772824,5,70724,39.105804,-94.719648
557,2:28:00 AM,135.329959,10,80824,39.126582,-94.631953
558,2:28:00 AM,115.599015,9,90924,39.124368,-94.624074
559,2:28:10 AM,95.772824,4,70724,39.105776,-94.719291
560,2:28:10 AM,135.329959,9,80824,39.126384,-94.631701
561,2:28:10 AM,115.243639,8,90924,39.124248,-94.62375
562,2:28:20 AM,276.033415,12,70724,39.105857,-94.719496
563,2:28:20 AM,137.381303,10,80824,39.126185,-94.631449
564,2:28:20 AM,115.243639,9,90924,39.12413,-94.623425
565,2:28:30 AM,276.033415,10,70724,39.105886,-94.719853
566,2:28:30 AM,132.867511,10,80824,39.125987,-94.631197
567,2:28:30 AM,114.065587,9,90924,39.124012,-94.623099
568,2:28:40 AM,276.033415,10,70724,39.105915,-94.720211
569,2:28:40 AM,123.232623,11,80824,39.125814,-94.630916
570,2:28:40 AM,114.065587,8,90924,39.123898,-94.622771
571,2:28:50 AM,276.033415,10,70724,39.105945,-94.720568
572,2:28:50 AM,116.566087,12,80824,39.125675,-94.630605
573,2:28:50 AM,119.824278,8,90924,39.123771,-94.622452
574,2:29:00 AM,276.033415,11,70724,39.105974,-94.720925
575,2:29:00 AM,111.001033,8,80824,39.125569,-94.630273
576,2:29:00 AM,109.016405,12,90924,39.123659,-94.622125
577,2:29:10 AM,276.033415,9,70724,39.106003,-94.721283
578,2:29:10 AM,104.584798,9,80824,39.125493,-94.629928
579,2:29:10 AM,105.038215,8,90924,39.123573,-94.621783
580,2:29:20 AM,276.033415,8,70724,39.106032,-94.72164
581,2:29:20 AM,96.630073,8,80824,39.125452,-94.629573
582,2:29:20 AM,281.450818,9,90924,39.123672,-94.621666
583,2:29:30 AM,276.033415,8,70724,39.106062,-94.721997
584,2:29:30 AM,92.572372,7,80824,39.125424,-94.629216
585,2:29:30 AM,292.452556,9,90924,39.123731,-94.622017
586,2:29:40 AM,276.033415,8,70724,39.106091,-94.722355
587,2:29:40 AM,202.193092,8,80824,39.125204,-94.629223
588,2:29:40 AM,292.452556,10,90924,39.123838,-94.622349
589,2:29:50 AM,276.033415,8,70724,39.10612,-94.722712
590,2:29:50 AM,211.440114,9,80824,39.124958,-94.629389
591,2:29:50 AM,290.7799,11,90924,39.123939,-94.622684
592,2:30:00 AM,276.033415,9,70724,39.10615,-94.723069
593,2:30:00 AM,301.514848,9,80824,39.124851,-94.629616
594,2:30:00 AM,290.7799,10,90924,39.124038,-94.62302
595,2:30:10 AM,276.033415,10,70724,39.106179,-94.723427
596,2:30:10 AM,301.514848,9,80824,39.124997,-94.629923
597,2:30:10 AM,297.1332,13,90924,39.124152,-94.623347
598,2:30:20 AM,310.829233,10,70724,39.106247,-94.723762
599,2:30:20 AM,201.483384,8,80824,39.124983,-94.63016
600,2:30:20 AM,297.1332,12,90924,39.124279,-94.623666
601,2:30:30 AM,96.32462,9,70724,39.106378,-94.723564
602,2:30:30 AM,309.265282,9,80824,39.125148,-94.630435
603,2:30:30 AM,297.1332,11,90924,39.124406,-94.623986
604,2:30:40 AM,104.383222,8,70724,39.106349,-94.723208
605,2:30:40 AM,309.265282,11,80824,39.125324,-94.630713
606,2:30:40 AM,294.881619,14,90924,39.124529,-94.624308
607,2:30:50 AM,134.691085,9,70724,39.106271,-94.722868
608,2:30:50 AM,315.952305,8,80824,39.125503,-94.630988
609,2:30:50 AM,294.881619,8,90924,39.124647,-94.624634
610,2:31:00 AM,84.04001,9,70724,39.106204,-94.722545
611,2:31:00 AM,319.11495,8,80824,39.125705,-94.631236
612,2:31:00 AM,297.68875,8,90924,39.124769,-94.624957
613,2:31:10 AM,137.83156,8,70724,39.106268,-94.722209
614,2:31:10 AM,312.053655,8,80824,39.125925,-94.631354
615,2:31:10 AM,297.68875,8,90924,39.124898,-94.625276
616,2:31:20 AM,48.762064,8,70724,39.106226,-94.72193
617,2:31:20 AM,320.222383,8,80824,39.126138,-94.631532
618,2:31:20 AM,286.724355,9,90924,39.125013,-94.625601
619,2:31:30 AM,96.344004,12,70724,39.106234,-94.721585
620,2:31:30 AM,319.854426,9,80824,39.126351,-94.631763
621,2:31:30 AM,285.240875,9,90924,39.125093,-94.625946
622,2:31:40 AM,96.344004,8,70724,39.106203,-94.721228
623,2:31:40 AM,319.854426,10,80824,39.126564,-94.631994
624,2:31:40 AM,285.240875,10,90924,39.125167,-94.626292
625,2:31:50 AM,350.981278,9,70724,39.106286,-94.720999
626,2:31:50 AM,317.013579,10,80824,39.12675,-94.63226
627,2:31:50 AM,92.778507,11,90924,39.125184,-94.626183
628,2:32:00 AM,122.61742,9,70724,39.106222,-94.72069
629,2:32:00 AM,83.420487,9,80824,39.126516,-94.632234
630,2:32:00 AM,92.778507,10,90924,39.12517,-94.625824
631,2:32:10 AM,219.092406,10,70724,39.105981,-94.72061
632,2:32:10 AM,308.408668,8,80824,39.126653,-94.632158
633,2:32:10 AM,106.119565,10,90924,39.1251,-94.625477
634,2:32:20 AM,272.564721,11,70724,39.105936,-94.720936
635,2:32:20 AM,167.302967,9,80824,39.126569,-94.632235
636,2:32:20 AM,122.26814,7,90924,39.125022,-94.625132
637,2:32:30 AM,290.817781,10,70724,39.106032,-94.721272
638,2:32:30 AM,340.681982,9,80824,39.126643,-94.632235
639,2:32:30 AM,122.26814,7,90924,39.124873,-94.624829
640,2:32:40 AM,275.983388,13,70724,39.106073,-94.721626
641,2:32:40 AM,162.256003,8,80824,39.12668,-94.632207
642,2:32:40 AM,122.26814,6,90924,39.124724,-94.624525
643,2:32:50 AM,275.983388,12,70724,39.106102,-94.721983
644,2:32:50 AM,337.337074,8,80824,39.126582,-94.632123
645,2:32:50 AM,123.888216,5,90924,39.12457,-94.624226
646,2:33:00 AM,275.609604,11,70724,39.10613,-94.722341
647,2:33:00 AM,160.2049,12,80824,39.126718,-94.632146
648,2:33:00 AM,117.874894,5,90924,39.124418,-94.623924
649,2:33:10 AM,275.609604,14,70724,39.106157,-94.722699
650,2:33:10 AM,329.240644,8,80824,39.126589,-94.632043
651,2:33:10 AM,117.874894,4,90924,39.124288,-94.623607
652,2:33:20 AM,275.609604,8,70724,39.106184,-94.723056
653,2:33:20 AM,135.793321,9,80824,39.126558,-94.631944
654,2:33:20 AM,113.430628,12,90924,39.124172,-94.62328
655,2:33:30 AM,278.787654,8,70724,39.106225,-94.723412
656,2:33:30 AM,135.793321,9,80824,39.126359,-94.631694
657,2:33:30 AM,113.430628,10,90924,39.124062,-94.62295
658,2:33:40 AM,17.083439,8,70724,39.106291,-94.723719
659,2:33:40 AM,135.922721,10,80824,39.126158,-94.631444
660,2:33:40 AM,102.41665,10,90924,39.123957,-94.622618
661,2:33:50 AM,97.779898,9,70724,39.10631,-94.723394
662,2:33:50 AM,134.875351,11,80824,39.125961,-94.63119
663,2:33:50 AM,102.41665,10,90924,39.123897,-94.622267
664,2:34:00 AM,111.131693,9,70724,39.106273,-94.723039
665,2:34:00 AM,129.002088,10,80824,39.125784,-94.630912
666,2:34:00 AM,108.658298,11,90924,39.123815,-94.621924
667,2:34:10 AM,95.535304,10,70724,39.106185,-94.722704
668,2:34:10 AM,120.380731,13,80824,39.125639,-94.630606
669,2:34:10 AM,3.229713,9,90924,39.123856,-94.621696
670,2:34:20 AM,83.211614,11,70724,39.106178,-94.722347
671,2:34:20 AM,104.493198,12,80824,39.125523,-94.630279
672,2:34:20 AM,277.41306,10,90924,39.123956,-94.621954
673,2:34:30 AM,94.783766,10,70724,39.106167,-94.721989
674,2:34:30 AM,104.493198,11,80824,39.125454,-94.629931
675,2:34:30 AM,273.177116,9,90924,39.123976,-94.622312
676,2:34:40 AM,95.8686,10,70724,39.106143,-94.721631
677,2:34:40 AM,98.991552,14,80824,39.12541,-94.629577
678,2:34:40 AM,292.430886,10,90924,39.124051,-94.622653
679,2:34:50 AM,111.822794,7,70724,39.106108,-94.721276
680,2:34:50 AM,98.226238,8,80824,39.125369,-94.629221
681,2:34:50 AM,292.430886,10,90924,39.124158,-94.622985
682,2:35:00 AM,103.24675,7,70724,39.106022,-94.720935
683,2:35:00 AM,198.897653,8,80824,39.125251,-94.629122
684,2:35:00 AM,292.430886,11,90924,39.124264,-94.623317
685,2:35:10 AM,346.702894,6,70724,39.106062,-94.720659
686,2:35:10 AM,207.952433,8,80824,39.125004,-94.629287
687,2:35:10 AM,292.430886,12,90924,39.12437,-94.62365
688,2:35:20 AM,278.214608,5,70724,39.106119,-94.720985
689,2:35:20 AM,35.277785,9,80824,39.124895,-94.629348
690,2:35:20 AM,309.540685,8,90924,39.124506,-94.623959
691,2:35:30 AM,279.637644,5,70724,39.10616,-94.721341
692,2:35:30 AM,70.000254,9,80824,39.125003,-94.629043
693,2:35:30 AM,309.540685,9,90924,39.124684,-94.624236
694,2:35:40 AM,268.147287,4,70724,39.10619,-94.721696
695,2:35:40 AM,267.187643,10,80824,39.124991,-94.62889
696,2:35:40 AM,305.831775,8,90924,39.124861,-94.624513
697,2:35:50 AM,275.998348,12,70724,39.1062,-94.722055
698,2:35:50 AM,240.107993,11,80824,39.124885,-94.629216
699,2:35:50 AM,305.831775,7,90924,39.125024,-94.624804
700,2:36:00 AM,239.558625,10,70724,39.106164,-94.722394
701,2:36:00 AM,26.239052,10,80824,39.124804,-94.629291
702,2:36:00 AM,292.593504,8,90924,39.125152,-94.625121
703,2:36:10 AM,228.468449,10,70724,39.106016,-94.722697
704,2:36:10 AM,179.386224,10,80824,39.124845,-94.629046
705,2:36:10 AM,277.575709,9,90924,39.125232,-94.625462
706,2:36:20 AM,84.150206,10,70724,39.10603,-94.722382
707,2:36:20 AM,287.211567,7,80824,39.124744,-94.629245
708,2:36:20 AM,277.575709,9,90924,39.125269,-94.625818
709,2:36:30 AM,84.150206,11,70724,39.106058,-94.722025
710,2:36:30 AM,241.038886,7,80824,39.124847,-94.62906
711,2:36:30 AM,277.575709,9,90924,39.125306,-94.626175
712,2:36:40 AM,84.150206,9,70724,39.106086,-94.721667
713,2:36:40 AM,145.903179,6,80824,39.124777,-94.629073
714,2:36:40 AM,273.951947,8,90924,39.125326,-94.626533
715,2:36:50 AM,84.150206,10,70724,39.106115,-94.72131
716,2:36:50 AM,46.392054,5,80824,39.124876,-94.628955
717,2:36:50 AM,253.658156,9,90924,39.125275,-94.626882
718,2:37:00 AM,84.150206,9,70724,39.106143,-94.720952
719,2:37:00 AM,303.599774,5,80824,39.124935,-94.628714
720,2:37:00 AM,278.526019,11,90924,39.12525,-94.627231
721,2:37:10 AM,105.613206,10,70724,39.106082,-94.720605
722,2:37:10 AM,343.594542,4,80824,39.124898,-94.629016
723,2:37:10 AM,274.236169,8,90924,39.125288,-94.627587
724,2:37:20 AM,115.254746,10,70724,39.105986,-94.72027
725,2:37:20 AM,130.969375,12,80824,39.124953,-94.628705
726,2:37:20 AM,274.236169,8,90924,39.125308,-94.627945
727,2:37:30 AM,97.804874,11,70724,39.105935,-94.719921
728,2:37:30 AM,105.554569,10,80824,39.124833,-94.62839
729,2:37:30 AM,274.236169,8,90924,39.125329,-94.628304
730,2:37:40 AM,97.804874,12,70724,39.105897,-94.719565
731,2:37:40 AM,105.554569,10,80824,39.124758,-94.628044
732,2:37:40 AM,274.236169,8,90924,39.125349,-94.628662
733,2:37:50 AM,280.044778,8,70724,39.105905,-94.719355
734,2:37:50 AM,101.033623,10,80824,39.124684,-94.627698
735,2:37:50 AM,202.287077,9,90924,39.125362,-94.629014
736,2:38:00 AM,280.587085,9,70724,39.105939,-94.719712
737,2:38:00 AM,101.033623,11,80824,39.12463,-94.627345
738,2:38:00 AM,90.07954,10,90924,39.125255,-94.62886
739,2:38:10 AM,273.851893,8,70724,39.105974,-94.720067
740,2:38:10 AM,6.600771,9,80824,39.124833,-94.627166
741,2:38:10 AM,90.07954,10,90924,39.125255,-94.628501
742,2:38:20 AM,277.207056,7,70724,39.105982,-94.720425
743,2:38:20 AM,31.244649,8,80824,39.125085,-94.627014
744,2:38:20 AM,104.663571,9,90924,39.125187,-94.628153
745,2:38:30 AM,195.917248,8,70724,39.105924,-94.720722
746,2:38:30 AM,196.631385,7,80824,39.125157,-94.6271
747,2:38:30 AM,93.27576,8,90924,39.125143,-94.6278
748,2:38:40 AM,94.935982,9,70724,39.105894,-94.720402
749,2:38:40 AM,209.185599,8,80824,39.1249,-94.627234
750,2:38:40 AM,80.601089,9,90924,39.125128,-94.627441
751,2:38:50 AM,95.860406,9,70724,39.105867,-94.720044
752,2:38:50 AM,272.483443,9,80824,39.124705,-94.627434
753,2:38:50 AM,80.601089,9,90924,39.125174,-94.627087
754,2:39:00 AM,95.860406,9,70724,39.105839,-94.719687
755,2:39:00 AM,285.38495,9,80824,39.124755,-94.627785
756,2:39:00 AM,182.518098,8,90924,39.125095,-94.626826
757,2:39:10 AM,95.860406,8,70724,39.10581,-94.719329
758,2:39:10 AM,285.38495,9,80824,39.124829,-94.628132
759,2:39:10 AM,182.518098,8,90924,39.124817,-94.626842
760,2:39:20 AM,103.47299,9,70724,39.105774,-94.718973
761,2:39:20 AM,285.38495,8,80824,39.124903,-94.628478
762,2:39:20 AM,182.518098,12,90924,39.124538,-94.626857
763,2:39:30 AM,95.856303,11,70724,39.105711,-94.718626
764,2:39:30 AM,335.763144,8,80824,39.125044,-94.628784
765,2:39:30 AM,182.518098,8,90924,39.12426,-94.626873
766,2:39:40 AM,92.68312,8,70724,39.10569,-94.718268
767,2:39:40 AM,208.947074,8,80824,39.124971,-94.62905
768,2:39:40 AM,182.518098,9,90924,39.123981,-94.626889
769,2:39:50 AM,96.524225,8,70724,39.105669,-94.71791
770,2:39:50 AM,138.871611,8,80824,39.12473,-94.628908
771,2:39:50 AM,81.274933,9,90924,39.123982,-94.626582
772,2:40:00 AM,94.701127,8,70724,39.105641,-94.717552
773,2:40:00 AM,100.235477,9,80824,39.124649,-94.628577
774,2:40:00 AM,81.274933,10,90924,39.124007,-94.626378
